OrderNumber,InventoryStatus,PaymentStatus,Vendor,ContactName,Phone,VendorAddress1,VendorAddress2,VendorCity,VendorState,VendorCountry,VendorPostalCode,VendorAddressRemarks,ShipToCompanyName,ShipToAddress1,ShipToAddress2,ShipToCity,ShipToState,ShipToCountry,ShipToPostalCode,ShipToAddressRemarks,CurrencyCode,ExchangeRate,NonVendorCost,OrderDate,OrderRemarks,Freight,DueDate,DatePaid,AmountPaid,RequestedShipDate,VendorOrderNumber,Location,PaymentTerms,PaymentMethod,TaxingScheme,Tax1Rate,Tax2Rate,CalculateTax2OnTax1,Tax1Name,Tax2Name,Tax1OnShipping,Tax2OnShipping,ItemName,ItemDescription,ItemQuantity,ItemQuantityUoM,ItemUnitPrice,ItemDiscount,VendorItemCode,ItemSubtotal,ItemSerials,SpecialTaxRate,IsCancelled,
PO-000160,Fulfilled,Paid,"Shanghai ZJ Bio-tech Co., Ltd",Linda Zhao,Mobile: +86 13916420850,"No.26 Building, No.588 Xinjunhuan Road, ",,Shanghai,,China,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,3/29/2018 12:21:01 PM,"TERMS:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY: WITHIN 7DAYS OF PAYMENT CONFIRMATION.


INCOTERMS: CIP LAGOS AIRPORT



VIVIAN OPARA
SUPPLY CHAIN DEPT.",650,,8/30/2018 10:57:16 AM,23637.8,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,HIV 2 PCR KIT,"HIV-2 Real Time RT-PCR Kit    HIV-2 Super Mix
RT-PCR Enzyme Mix Molecular Grade Water Internal Control (IC) HIV-2 Positive Control (1×107 IU/ml)
HIV-2 Super Mix
RT-PCR Enzyme Mix Molecular Grade Water Internal Control (IC) HIV-2 Positive Control (1×107 IU/ml)
",2,,400,40 %,SR-0021-01,480,,Taxable,False,
PO-000160,Fulfilled,Paid,"Shanghai ZJ Bio-tech Co., Ltd",Linda Zhao,Mobile: +86 13916420850,"No.26 Building, No.588 Xinjunhuan Road, ",,Shanghai,,China,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,3/29/2018 12:21:01 PM,"TERMS:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY: WITHIN 7DAYS OF PAYMENT CONFIRMATION.


INCOTERMS: CIP LAGOS AIRPORT



VIVIAN OPARA
SUPPLY CHAIN DEPT.",650,,8/30/2018 10:57:16 AM,23637.8,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,LASSA VIRUS(LV) REAL TIME RT-PCR KIT,"LV Super Mix
RT-PCR Enzyme Mix Molecular Grade Water Internal Control (IC)
LV Positive Control
(1×107 copies/ml
",2,,500,65 %,"QR-0222-01

QR-0222-02
",350,,Taxable,False,
PO-000160,Fulfilled,Paid,"Shanghai ZJ Bio-tech Co., Ltd",Linda Zhao,Mobile: +86 13916420850,"No.26 Building, No.588 Xinjunhuan Road, ",,Shanghai,,China,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,3/29/2018 12:21:01 PM,"TERMS:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY: WITHIN 7DAYS OF PAYMENT CONFIRMATION.


INCOTERMS: CIP LAGOS AIRPORT



VIVIAN OPARA
SUPPLY CHAIN DEPT.",650,,8/30/2018 10:57:16 AM,23637.8,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,RNA ISOLATION KIT (Paramagnetic Beads Column),"Binding Columns
Binding Buffer Washing Buffer A Washing Buffer W Elution Buffer
RNA Binding Beads A Carrier RNA
Protocol Manual
",6,,150,45 %,ME-0010,495,,Taxable,False,
PO-000160,Fulfilled,Paid,"Shanghai ZJ Bio-tech Co., Ltd",Linda Zhao,Mobile: +86 13916420850,"No.26 Building, No.588 Xinjunhuan Road, ",,Shanghai,,China,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,3/29/2018 12:21:01 PM,"TERMS:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY: WITHIN 7DAYS OF PAYMENT CONFIRMATION.


INCOTERMS: CIP LAGOS AIRPORT



VIVIAN OPARA
SUPPLY CHAIN DEPT.",650,,8/30/2018 10:57:16 AM,23637.8,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,VIRAL GENOME DNA ISOLATION KIT,"Viral genome DNA isolation kit, ME-0017",2,,100,0 %,ME-0017,200,,Taxable,False,
PO-000160,Fulfilled,Paid,"Shanghai ZJ Bio-tech Co., Ltd",Linda Zhao,Mobile: +86 13916420850,"No.26 Building, No.588 Xinjunhuan Road, ",,Shanghai,,China,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,3/29/2018 12:21:01 PM,"TERMS:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY: WITHIN 7DAYS OF PAYMENT CONFIRMATION.


INCOTERMS: CIP LAGOS AIRPORT



VIVIAN OPARA
SUPPLY CHAIN DEPT.",650,,8/30/2018 10:57:16 AM,23637.8,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,RNA ISOLATION KIT(for HCV extraction),RNA ISOLATION KIT (for hcv extraction) ME-0024),2,,150,0 %,ME-0024,300,,Taxable,False,
PO-000161,Fulfilled,Paid,Wolf Laboratories Limited ,Alyson Waite,01759 301142 Ext. 208,"Wolf Laboratories Limited, "," Colenso House,, ","1 Deans Lane, Pocklington",,"YORK, YO42 2PX",,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,4/4/2018 9:24:59 AM,"TERMS: 

PAYMENT: 100% ADVANCE PAYMENT

DELIVERY: WITHIN 7 DAYS OF PAYMENT CONFIRMATION.

COST AND FREIGHT: LAGOS AIRPORT.





VIVIAN OPARA
SUPPLY CHAIN DEPT.",86,,5/8/2018 4:42:18 PM,901.9,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,DENSITOMETER GRANT,"Densitometer Grant Bio DEN-1B 565nm wavelength, suitable for 18mm diameter measurement vessels, turbidity range 0 to 6 McFarland units",2,,407.95,EUR 0.00,DEN-1B,815.9,,Taxable,False,
PO-000162,Fulfilled,Paid,THERMOFISHER SCIENTIFIC(life science solutions),Thermofisher,+33 (0) 6.82.84.61.08,16 Avenue du Québec,BP 30210,F – 91941 Courtaboeuf Cedex (Villebon-sur-Yvette),,FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,4/5/2018 9:34:26 AM,"TERMS: 
PAYMENT: 100% ADVANCED PAYMENT

DELIVERY: WITHIN 7 DAYS OF PAYMENT CONFIRMATION.

INCOTERMS: CIP LAGOS INTERNATIONAL AIRPORT.





VIVIAN OPARA
SUPPLY CHAIN DEPT.",150,,5/8/2018 4:42:05 PM,8150,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,PROFLEX 96-WELL PCR SYSTEM  ,PROFLEX 96-WELL PCR SYSTEM  ,1,,8000,0 %,4484075,8000,,Taxable,False,
PO-000163,Fulfilled,Paid,Adaltis S.r.l.,Luisa Colacurto,+39 0774 579366,"Via Luigi Einaudi, 7
00012 ","Guidonia Montecelio (Rome) –
Italy",,,Italy,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,4/13/2018 12:13:35 PM,"Terms:

Payment: net 30 daye

Delivery : within 14 days of order confirmation.

Shipment: CIP Lagos airport.




Vivian Opara.
Supply Chain Dept.
",,10/29/2018 2:37:47 PM,11/7/2018 2:18:41 PM,3565,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET30,,No Tax,0,0,False,,,False,True,"SYPHILIS KIT, 192 TESTS ","SYPHILIS KIT, 081142, 192 TESTS",25,,63.92,0 %,81142,1598,,Taxable,False,
PO-000163,Fulfilled,Paid,Adaltis S.r.l.,Luisa Colacurto,+39 0774 579366,"Via Luigi Einaudi, 7
00012 ","Guidonia Montecelio (Rome) –
Italy",,,Italy,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,4/13/2018 12:13:35 PM,"Terms:

Payment: net 30 daye

Delivery : within 14 days of order confirmation.

Shipment: CIP Lagos airport.




Vivian Opara.
Supply Chain Dept.
",,10/29/2018 2:37:47 PM,11/7/2018 2:18:41 PM,3565,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET30,,No Tax,0,0,False,,,False,True,"ADALTIS PIPETTE TIPS,  ",,10,pcs.,12.5,0 %,LP1181,125,,Taxable,False,
PO-000163,Fulfilled,Paid,Adaltis S.r.l.,Luisa Colacurto,+39 0774 579366,"Via Luigi Einaudi, 7
00012 ","Guidonia Montecelio (Rome) –
Italy",,,Italy,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,4/13/2018 12:13:35 PM,"Terms:

Payment: net 30 daye

Delivery : within 14 days of order confirmation.

Shipment: CIP Lagos airport.




Vivian Opara.
Supply Chain Dept.
",,10/29/2018 2:37:47 PM,11/7/2018 2:18:41 PM,3565,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET30,,No Tax,0,0,False,,,False,True,ADALTIS 35ml REAGENT CUP,50pc/pk,10,,55,0 %,MV3006,550,,Taxable,False,
PO-000163,Fulfilled,Paid,Adaltis S.r.l.,Luisa Colacurto,+39 0774 579366,"Via Luigi Einaudi, 7
00012 ","Guidonia Montecelio (Rome) –
Italy",,,Italy,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,4/13/2018 12:13:35 PM,"Terms:

Payment: net 30 daye

Delivery : within 14 days of order confirmation.

Shipment: CIP Lagos airport.




Vivian Opara.
Supply Chain Dept.
",,10/29/2018 2:37:47 PM,11/7/2018 2:18:41 PM,3565,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET30,,No Tax,0,0,False,,,False,True,EIAgen Detect 4 HIV Total Screening  192 test,EIAgen Detect 4 HIV Total Screening  192 test ,19,,68,0 %,81312,1292,,Taxable,False,
PO-000164,Started,Owing,"GUANGZHOU WONDFO BIOTECH CO., LTD",David Ye (Regional Sale manager of West Africa),0086 20 32296082,"No.8 Lizhishan Road,Scientific City, ","Luogang District, Guangzhou 510663, ",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,4/14/2018 12:32:01 PM,"Terms:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY : WITHIN 14 DAYS OF PAYMENT CONFIRMATION.


SHIPMENT: COST AND FREIGHT LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT",1800,,5/31/2018 12:24:14 PM,13044,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,PSA KIT,FINE CARE CASSETTE SERUM(FOC),1,,0,0 %,25 PCS /PK SIZE,0,,Taxable,False,
PO-000164,Started,Owing,"GUANGZHOU WONDFO BIOTECH CO., LTD",David Ye (Regional Sale manager of West Africa),0086 20 32296082,"No.8 Lizhishan Road,Scientific City, ","Luogang District, Guangzhou 510663, ",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,4/14/2018 12:32:01 PM,"Terms:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY : WITHIN 14 DAYS OF PAYMENT CONFIRMATION.


SHIPMENT: COST AND FREIGHT LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT",1800,,5/31/2018 12:24:14 PM,13044,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,FINE CARE HBA1C,SERUM/PLASMA/WB(FOC),2,packs,0,0 %,25 PCS/PK,0,,Taxable,False,
PO-000164,Started,Owing,"GUANGZHOU WONDFO BIOTECH CO., LTD",David Ye (Regional Sale manager of West Africa),0086 20 32296082,"No.8 Lizhishan Road,Scientific City, ","Luogang District, Guangzhou 510663, ",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,4/14/2018 12:32:01 PM,"Terms:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY : WITHIN 14 DAYS OF PAYMENT CONFIRMATION.


SHIPMENT: COST AND FREIGHT LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT",1800,,5/31/2018 12:24:14 PM,13044,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,TSH KIT, FINE CARE CASSTTE SERUM,3,,40,0 %,25 PCS/PK,120,,Taxable,False,
PO-000164,Started,Owing,"GUANGZHOU WONDFO BIOTECH CO., LTD",David Ye (Regional Sale manager of West Africa),0086 20 32296082,"No.8 Lizhishan Road,Scientific City, ","Luogang District, Guangzhou 510663, ",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,4/14/2018 12:32:01 PM,"Terms:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY : WITHIN 14 DAYS OF PAYMENT CONFIRMATION.


SHIPMENT: COST AND FREIGHT LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT",1800,,5/31/2018 12:24:14 PM,13044,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,HBSAG KIT,"STRIP/ SERUM/PLAMA, HEPATITIS B VIRUS KIT(3.0MM)",200,,5.5,0 %,100 pcs/pk,1100,,Taxable,False,
PO-000164,Started,Owing,"GUANGZHOU WONDFO BIOTECH CO., LTD",David Ye (Regional Sale manager of West Africa),0086 20 32296082,"No.8 Lizhishan Road,Scientific City, ","Luogang District, Guangzhou 510663, ",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,4/14/2018 12:32:01 PM,"Terms:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY : WITHIN 14 DAYS OF PAYMENT CONFIRMATION.


SHIPMENT: COST AND FREIGHT LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT",1800,,5/31/2018 12:24:14 PM,13044,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,SYPHILIS KIT,"STRIP/SERU/PLASMA, VDRL kit(3.0MM)",200,,6,0 %,100 PC/PK,1200,,Taxable,False,
PO-000164,Started,Owing,"GUANGZHOU WONDFO BIOTECH CO., LTD",David Ye (Regional Sale manager of West Africa),0086 20 32296082,"No.8 Lizhishan Road,Scientific City, ","Luogang District, Guangzhou 510663, ",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,4/14/2018 12:32:01 PM,"Terms:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY : WITHIN 14 DAYS OF PAYMENT CONFIRMATION.


SHIPMENT: COST AND FREIGHT LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT",1800,,5/31/2018 12:24:14 PM,13044,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,HCV KIT,"STRIP/SERUM/PLASMA, HCV KIT(3.0MM)",200,,9,0 %,100 PC/PK,1800,,Taxable,False,
PO-000164,Started,Owing,"GUANGZHOU WONDFO BIOTECH CO., LTD",David Ye (Regional Sale manager of West Africa),0086 20 32296082,"No.8 Lizhishan Road,Scientific City, ","Luogang District, Guangzhou 510663, ",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,4/14/2018 12:32:01 PM,"Terms:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY : WITHIN 14 DAYS OF PAYMENT CONFIRMATION.


SHIPMENT: COST AND FREIGHT LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT",1800,,5/31/2018 12:24:14 PM,13044,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,LH KIT,FINE CARE/CASSETTE/WHOLE BLOOD,3,,50,0 %,25 PCS/PK,150,,Taxable,False,
PO-000164,Started,Owing,"GUANGZHOU WONDFO BIOTECH CO., LTD",David Ye (Regional Sale manager of West Africa),0086 20 32296082,"No.8 Lizhishan Road,Scientific City, ","Luogang District, Guangzhou 510663, ",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,4/14/2018 12:32:01 PM,"Terms:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY : WITHIN 14 DAYS OF PAYMENT CONFIRMATION.


SHIPMENT: COST AND FREIGHT LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT",1800,,5/31/2018 12:24:14 PM,13044,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,FSH KIT,FINE CARE/CASSETTE/WHOLE BLOOD,3,,50,0 %,25 PCS/PK,150,,Taxable,False,
PO-000164,Started,Owing,"GUANGZHOU WONDFO BIOTECH CO., LTD",David Ye (Regional Sale manager of West Africa),0086 20 32296082,"No.8 Lizhishan Road,Scientific City, ","Luogang District, Guangzhou 510663, ",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,4/14/2018 12:32:01 PM,"Terms:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY : WITHIN 14 DAYS OF PAYMENT CONFIRMATION.


SHIPMENT: COST AND FREIGHT LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT",1800,,5/31/2018 12:24:14 PM,13044,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,PROLACTIN KIT,FINE CARE/CASSETTE/WHOLE BLOOD,3,,50,0 %,25 PCS/PK,150,,Taxable,False,
PO-000164,Started,Owing,"GUANGZHOU WONDFO BIOTECH CO., LTD",David Ye (Regional Sale manager of West Africa),0086 20 32296082,"No.8 Lizhishan Road,Scientific City, ","Luogang District, Guangzhou 510663, ",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,4/14/2018 12:32:01 PM,"Terms:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY : WITHIN 14 DAYS OF PAYMENT CONFIRMATION.


SHIPMENT: COST AND FREIGHT LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT",1800,,5/31/2018 12:24:14 PM,13044,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,HBV 5 PANEL,STRIP/SERUM/PLASMA,40,,15,0 %,25 PC/PK,600,,Taxable,False,
PO-000164,Started,Owing,"GUANGZHOU WONDFO BIOTECH CO., LTD",David Ye (Regional Sale manager of West Africa),0086 20 32296082,"No.8 Lizhishan Road,Scientific City, ","Luogang District, Guangzhou 510663, ",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,4/14/2018 12:32:01 PM,"Terms:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY : WITHIN 14 DAYS OF PAYMENT CONFIRMATION.


SHIPMENT: COST AND FREIGHT LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT",1800,,5/31/2018 12:24:14 PM,13044,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,FINE CARE PLUS METER,"Make:  Fincare
Model: Fine Care Plus Meter
Sample: Wholeblood/Serum/Plasma/Urinev with complete accessories
",2,,1200,0 %,FINE CARE PLUS,2400,,Taxable,False,
PO-000164,Started,Owing,"GUANGZHOU WONDFO BIOTECH CO., LTD",David Ye (Regional Sale manager of West Africa),0086 20 32296082,"No.8 Lizhishan Road,Scientific City, ","Luogang District, Guangzhou 510663, ",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,4/14/2018 12:32:01 PM,"Terms:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY : WITHIN 14 DAYS OF PAYMENT CONFIRMATION.


SHIPMENT: COST AND FREIGHT LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT",1800,,5/31/2018 12:24:14 PM,13044,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,CRP+PCT (2 IN 1),CRP+PCT (2 in 1) Make:  FineCare,11,,4,0 %,FINE CARE,44,,Taxable,False,
PO-000164,Started,Owing,"GUANGZHOU WONDFO BIOTECH CO., LTD",David Ye (Regional Sale manager of West Africa),0086 20 32296082,"No.8 Lizhishan Road,Scientific City, ","Luogang District, Guangzhou 510663, ",Shenzhen, P.R.China,CHINA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,4/14/2018 12:32:01 PM,"Terms:

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY : WITHIN 14 DAYS OF PAYMENT CONFIRMATION.


SHIPMENT: COST AND FREIGHT LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT",1800,,5/31/2018 12:24:14 PM,13044,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,B HCG,"BETA HCG, F22512401AD",2,,0,0 %,25 PCS/PK,0,,Taxable,False,
PO-000165,Fulfilled,Owing,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,4/16/2018 2:07:52 PM,"TERMS: 

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY : WITHIN 14 DAYS OF PAYMENT CONFIRMATION.


SHIPMENT: CIP LAGOS AIRPORT.




OPARA VIVIAN
SUPPLY CHAIN MANAGER.",,6/28/2018 12:00:00 AM,5/8/2018 4:41:20 PM,47770.16,5/30/2018 12:00:00 AM,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,AST-N280 TEST KIT 20 CARDS,VITEK 2 - Suscept.test. 64 Wells - Gram -,20,,68.15,0 %,414531,1363,,Taxable,False,
PO-000165,Fulfilled,Owing,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,4/16/2018 2:07:52 PM,"TERMS: 

PAYMENT: 100% ADVANCED PAYMENT.

DELIVERY : WITHIN 14 DAYS OF PAYMENT CONFIRMATION.


SHIPMENT: CIP LAGOS AIRPORT.




OPARA VIVIAN
SUPPLY CHAIN MANAGER.",,6/28/2018 12:00:00 AM,5/8/2018 4:41:20 PM,47770.16,5/30/2018 12:00:00 AM,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,AST-N281 TEST KIT 20 CARDS,VITEK 2 - Suscept.test. 64 Wells - Gram -,20,,66.81,0 %,414532,1336.2,,Taxable,False,
